date,cme_count_24h,earth_directed_cme_count_72h,max_cme_speed_72h,mean_cme_speed_72h,mean_cme_half_angle_72h,impact_count_24h,flare_count_24h,m_flare_count_72h,x_flare_count_72h,prior_day_max_kp,prior_3day_mean_kp,target_kp
2025-08-16,4.0,0.0,1014.0,586.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-17,1.0,0.0,975.0,548.75,19.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,1.0,1.0,975.0,620.5,22.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,4.0,1.0,789.0,462.3333333333333,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,2.0,1.0,789.0,425.0,22.285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-08-21,5.0,0.0,1203.0,544.0,24.272727272727273,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-08-22,5.0,0.0,1657.0,811.5833333333334,28.583333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-08-23,6.0,0.0,1657.0,811.375,31.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-08-24,3.0,0.0,1657.0,787.0714285714286,30.928571428571427,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2025-08-25,7.0,0.0,883.0,560.1875,24.125,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2025-08-26,7.0,0.0,883.0,511.94117647058823,21.764705882352942,0.0,4.0,6.0,0.0,0.0,0.0,0.0
2025-08-27,6.0,0.0,896.0,547.75,22.45,0.0,4.0,9.0,0.0,0.0,0.0,0.0
2025-08-28,9.0,0.0,896.0,508.8181818181818,22.545454545454547,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2025-08-29,9.0,1.0,1104.0,542.5,20.291666666666668,0.0,4.0,8.0,0.0,0.0,0.0,0.0
2025-08-30,5.0,1.0,1104.0,525.2608695652174,19.434782608695652,0.0,1.0,5.0,0.0,0.0,0.0,6.0
2025-08-31,7.0,4.0,1303.0,705.8095238095239,20.761904761904763,0.0,3.0,8.0,0.0,0.0,0.0,6.0
2025-09-01,1.0,4.0,1303.0,753.0,21.615384615384617,0.0,0.0,4.0,0.0,0.0,0.0,6.0
2025-09-02,1.0,4.0,1303.0,806.0,20.88888888888889,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2025-09-03,1.0,1.0,511.0,410.0,19.333333333333332,0.0,0.0,0.0,0.0,6.0,2.0,0.0
2025-09-04,1.0,0.0,511.0,412.3333333333333,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-09-05,7.0,2.0,1379.0,621.6666666666666,27.444444444444443,0.0,4.0,1.0,0.0,0.0,2.0,0.0
2025-09-06,4.0,2.0,1379.0,594.1666666666666,24.333333333333332,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2025-09-07,3.0,2.0,1379.0,584.2857142857143,23.285714285714285,0.0,1.0,3.0,0.0,0.0,0.0,5.67
2025-09-08,4.0,0.0,609.0,500.27272727272725,21.545454545454547,0.0,0.0,2.0,0.0,0.0,0.0,5.67
2025-09-09,4.0,0.0,739.0,502.72727272727275,22.727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,5.67
2025-09-10,5.0,0.0,927.0,593.0,25.23076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,3.0,0.0,927.0,614.1666666666666,23.583333333333332,0.0,1.0,0.0,0.0,5.67,1.89,0.0
2025-09-12,4.0,1.0,927.0,625.0833333333334,22.416666666666668,0.0,2.0,0.0,0.0,0.0,1.89,6.67
2025-09-13,6.0,2.0,889.0,572.2307692307693,17.846153846153847,0.0,0.0,0.0,0.0,0.0,1.89,6.67
2025-09-14,4.0,2.0,1263.0,633.0,16.785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6.67
2025-09-15,2.0,1.0,1263.0,649.1666666666666,18.416666666666668,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,3.0,0.0,1263.0,659.5555555555555,18.88888888888889,0.0,0.0,0.0,0.0,6.67,2.223333333333333,0.0
2025-09-17,1.0,0.0,898.0,532.6666666666666,23.833333333333332,0.0,0.0,0.0,0.0,0.0,2.223333333333333,0.0
2025-09-18,6.0,0.0,898.0,427.2,20.1,0.0,0.0,0.0,0.0,0.0,2.223333333333333,0.0
2025-09-19,4.0,0.0,512.0,360.6363636363636,20.818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-20,5.0,0.0,528.0,369.8,19.933333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-09-21,3.0,0.0,698.0,416.5,18.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-22,1.0,0.0,698.0,436.22222222222223,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-23,5.0,0.0,698.0,476.0,18.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,2.0,0.0,613.0,411.5,21.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-09-25,6.0,1.0,1019.0,576.4615384615385,17.923076923076923,0.0,2.0,3.0,0.0,0.0,0.0,0.0
2025-09-26,4.0,1.0,1019.0,645.1666666666666,14.333333333333334,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2025-09-27,1.0,1.0,1019.0,691.7272727272727,12.909090909090908,0.0,1.0,3.0,0.0,0.0,0.0,7.33
2025-09-28,6.0,0.0,1213.0,762.0,15.636363636363637,0.0,5.0,4.0,0.0,0.0,0.0,7.33
2025-09-29,5.0,0.0,1237.0,927.6666666666666,17.666666666666668,0.0,3.0,5.0,0.0,0.0,0.0,7.33
2025-09-30,5.0,0.0,1334.0,994.375,16.3125,0.0,7.0,9.0,0.0,0.0,0.0,6.67
2025-10-01,5.0,1.0,1334.0,898.3333333333334,19.4,0.0,3.0,9.0,0.0,7.33,2.4433333333333334,6.67
2025-10-02,4.0,1.0,1334.0,748.0714285714286,22.214285714285715,0.0,2.0,10.0,0.0,6.0,4.443333333333333,0.0
2025-10-03,1.0,1.0,957.0,540.6,28.5,0.0,1.0,6.0,0.0,6.67,6.666666666666667,0.0
2025-10-04,2.0,1.0,815.0,504.42857142857144,31.428571428571427,0.0,2.0,5.0,0.0,0.0,4.223333333333334,0.0
2025-10-05,6.0,2.0,739.0,411.77777777777777,31.666666666666668,0.0,0.0,3.0,0.0,0.0,2.223333333333333,0.0
2025-10-06,4.0,2.0,1058.0,447.8333333333333,29.083333333333332,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-10-07,3.0,1.0,1058.0,410.0,24.615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,2.0,0.0,1058.0,392.0,25.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,2.0,1.0,438.0,333.7142857142857,20.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,3.0,2.0,416.0,359.0,23.571428571428573,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-10-11,0.0,2.0,416.0,377.8,17.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-12,2.0,2.0,449.0,410.0,18.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-13,6.0,2.0,645.0,437.375,27.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,4.0,3.0,645.0,441.0,28.333333333333332,0.0,4.0,3.0,0.0,0.0,0.0,0.0
2025-10-15,7.0,2.0,877.0,560.7058823529412,26.58823529411765,0.0,3.0,6.0,0.0,0.0,0.0,6.0
2025-10-16,6.0,2.0,970.0,643.0,25.294117647058822,0.0,5.0,11.0,0.0,0.0,0.0,6.0
2025-10-17,4.0,2.0,1181.0,701.1176470588235,24.176470588235293,0.0,4.0,12.0,0.0,0.0,0.0,6.0
2025-10-18,4.0,2.0,1181.0,625.2142857142857,25.428571428571427,0.0,6.0,15.0,0.0,0.0,0.0,0.0
2025-10-19,7.0,1.0,1181.0,549.0666666666667,25.733333333333334,0.0,5.0,15.0,0.0,6.0,2.0,0.0
2025-10-20,7.0,0.0,797.0,485.77777777777777,25.72222222222222,0.0,2.0,13.0,0.0,0.0,2.0,0.0
2025-10-21,6.0,0.0,676.0,484.9,26.7,0.0,1.0,8.0,0.0,0.0,2.0,0.0
2025-10-22,11.0,0.0,2077.0,596.0,27.916666666666668,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2025-10-23,11.0,0.0,2077.0,692.0357142857143,26.464285714285715,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-24,8.0,1.0,2077.0,729.1,27.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,6.0,1.0,1795.0,677.6,24.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-26,6.0,1.0,1139.0,616.5,28.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,9.0,0.0,1371.0,652.2380952380952,24.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-28,6.0,0.0,1371.0,682.6666666666666,28.238095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-29,2.0,1.0,1371.0,671.7647058823529,25.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,5.0,1.0,1428.0,703.1538461538462,27.692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,10.0,1.0,1457.0,767.3529411764706,23.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,10.0,1.0,1457.0,742.96,26.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-11-02,6.0,2.0,1457.0,723.5769230769231,25.423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-03,4.0,2.0,1190.0,664.75,26.0,0.0,2.0,1.0,0.0,0.0,0.0,6.67
2025-11-04,8.0,1.0,1274.0,726.6111111111111,26.555555555555557,0.0,7.0,6.0,0.0,0.0,0.0,6.67
2025-11-05,6.0,1.0,1274.0,780.5555555555555,30.055555555555557,0.0,5.0,8.0,2.0,0.0,0.0,6.67
2025-11-06,7.0,5.0,1529.0,861.6190476190476,31.61904761904762,0.0,3.0,10.0,2.0,0.0,0.0,6.33
2025-11-07,5.0,5.0,1529.0,898.1111111111111,32.611111111111114,0.0,1.0,6.0,2.0,6.67,2.223333333333333,6.33
2025-11-08,7.0,6.0,1529.0,715.8421052631579,29.63157894736842,0.0,1.0,5.0,0.0,0.0,2.223333333333333,0.0
2025-11-09,1.0,2.0,1033.0,586.2307692307693,30.153846153846153,0.0,0.0,2.0,0.0,6.33,4.333333333333333,8.67
2025-11-10,4.0,3.0,975.0,515.75,25.583333333333332,0.0,1.0,1.0,1.0,0.0,2.11,8.67
2025-11-11,7.0,4.0,1298.0,640.0,27.75,0.0,2.0,1.0,2.0,0.0,2.11,8.67
2025-11-12,3.0,6.0,1856.0,826.7142857142857,29.928571428571427,0.0,2.0,2.0,3.0,0.0,0.0,7.33
2025-11-13,2.0,5.0,1856.0,806.3333333333334,30.583333333333332,0.0,1.0,2.0,2.0,8.67,2.89,0.0
2025-11-14,4.0,3.0,1856.0,845.1111111111111,28.333333333333332,0.0,1.0,1.0,1.0,7.33,5.333333333333333,0.0
2025-11-15,6.0,2.0,1534.0,706.0833333333334,25.333333333333332,0.0,3.0,2.0,1.0,0.0,5.333333333333333,0.0
2025-11-16,5.0,2.0,1534.0,653.3333333333334,24.6,0.0,0.0,2.0,1.0,0.0,2.4433333333333334,0.0
2025-11-17,5.0,1.0,1534.0,694.0625,24.5625,0.0,1.0,3.0,1.0,0.0,0.0,0.0
2025-11-18,7.0,0.0,1360.0,651.0,22.11764705882353,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-11-19,5.0,0.0,1360.0,692.4117647058823,22.235294117647058,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-11-20,5.0,0.0,1360.0,582.4117647058823,23.235294117647058,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,4.0,0.0,956.0,492.0,27.214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-22,7.0,0.0,1082.0,526.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-23,2.0,0.0,1082.0,608.9230769230769,26.923076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-11-24,2.0,0.0,1082.0,590.0909090909091,23.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25,6.0,0.0,1185.0,581.6,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,3.0,0.0,1185.0,627.4545454545455,23.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27,1.0,0.0,1185.0,688.1,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,7.0,0.0,1128.0,554.9090909090909,20.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-29,6.0,0.0,1049.0,508.2142857142857,25.071428571428573,0.0,3.0,2.0,0.0,0.0,0.0,0.0
2025-11-30,12.0,0.0,1932.0,748.44,26.24,0.0,7.0,8.0,0.0,0.0,0.0,6.67
2025-12-01,2.0,0.0,1932.0,843.2,28.05,0.0,1.0,8.0,0.0,0.0,0.0,6.67
2025-12-02,4.0,0.0,1960.0,1044.2222222222222,29.666666666666668,0.0,1.0,6.0,1.0,0.0,0.0,6.67
2025-12-03,2.0,0.0,1960.0,908.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-12-04,3.0,0.0,1960.0,841.6666666666666,29.88888888888889,0.0,0.0,0.0,1.0,6.67,2.223333333333333,0.0
2025-12-05,5.0,2.0,651.0,440.5,23.3,0.0,1.0,1.0,0.0,0.0,2.223333333333333,0.0
2025-12-06,4.0,3.0,721.0,510.25,22.166666666666668,0.0,0.0,1.0,0.0,0.0,2.223333333333333,0.0
2025-12-07,3.0,3.0,721.0,493.1666666666667,21.666666666666668,0.0,2.0,3.0,0.0,0.0,0.0,0.0
2025-12-08,5.0,4.0,1148.0,604.4166666666666,24.333333333333332,0.0,1.0,3.0,0.0,0.0,0.0,6.33
2025-12-09,5.0,5.0,1148.0,617.4615384615385,27.076923076923077,0.0,6.0,8.0,1.0,0.0,0.0,6.33
2025-12-10,7.0,7.0,1148.0,626.8823529411765,25.764705882352942,0.0,5.0,11.0,1.0,0.0,0.0,6.33
2025-12-11,4.0,5.0,855.0,546.6875,20.6875,0.0,5.0,15.0,1.0,0.0,0.0,0.0
2025-12-12,7.0,3.0,855.0,459.5,20.11111111111111,0.0,2.0,10.0,0.0,6.33,2.11,0.0
2025-12-13,1.0,1.0,601.0,396.1666666666667,20.416666666666668,0.0,2.0,7.0,0.0,0.0,2.11,0.0
2025-12-14,1.0,0.0,601.0,367.8888888888889,26.0,0.0,1.0,2.0,0.0,0.0,2.11,0.0
2025-12-15,2.0,0.0,1048.0,513.5,31.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2025-12-16,1.0,0.0,1048.0,540.25,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,4.0,0.0,1048.0,533.8571428571429,21.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,5.0,0.0,743.0,469.3,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,5.0,0.0,743.0,450.64285714285717,22.071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,1.0,0.0,833.0,475.45454545454544,23.90909090909091,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-12-21,1.0,0.0,833.0,456.7142857142857,23.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2025-12-22,0.0,0.0,833.0,552.0,19.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2025-12-23,1.0,1.0,408.0,339.5,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-12-24,1.0,1.0,408.0,366.5,28.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-12-25,1.0,1.0,427.0,386.6666666666667,27.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,1.0,0.0,486.0,412.6666666666667,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-27,3.0,1.0,1053.0,613.6,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-28,3.0,1.0,1053.0,584.0,24.285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2025-12-29,1.0,1.0,1053.0,631.5714285714286,24.285714285714285,0.0,3.0,4.0,0.0,0.0,0.0,0.0
2025-12-30,5.0,1.0,893.0,483.6666666666667,27.333333333333332,0.0,1.0,5.0,0.0,0.0,0.0,0.0
2025-12-31,6.0,3.0,967.0,551.9166666666666,26.25,0.0,3.0,4.0,0.0,0.0,0.0,0.0
2026-01-01,5.0,7.0,967.0,586.9375,28.6875,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-01-02,2.0,6.0,967.0,616.2307692307693,27.076923076923077,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-01-03,4.0,6.0,1341.0,651.8181818181819,31.90909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-04,2.0,2.0,1341.0,540.125,27.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,3.0,2.0,1341.0,572.0,24.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06,3.0,0.0,661.0,466.875,17.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07,4.0,3.0,895.0,557.8,17.5,0.0,2.0,0.0,0.0,0.0,0.0,6.0
2026-01-08,5.0,5.0,895.0,604.1666666666666,19.166666666666668,0.0,2.0,0.0,0.0,0.0,0.0,6.0
2026-01-09,8.0,8.0,1539.0,817.7647058823529,27.058823529411764,0.0,3.0,0.0,0.0,0.0,0.0,6.0
2026-01-10,4.0,6.0,1539.0,770.9411764705883,28.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,5.67
2026-01-11,3.0,4.0,1539.0,825.3333333333334,27.866666666666667,0.0,1.0,0.0,0.0,6.0,2.0,0.0
2026-01-12,3.0,2.0,1118.0,607.0,18.7,0.0,1.0,1.0,0.0,5.67,3.89,0.0
2026-01-13,6.0,1.0,1608.0,816.0833333333334,23.0,0.0,0.0,1.0,0.0,0.0,3.89,0.0
2026-01-14,1.0,1.0,1608.0,758.0,27.0,0.0,0.0,1.0,0.0,0.0,1.89,0.0
2026-01-15,5.0,1.0,1608.0,712.8333333333334,25.666666666666668,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-01-16,5.0,2.0,998.0,583.3636363636364,27.0,0.0,0.0,1.0,0.0,0.0,0.0,8.33
2026-01-17,2.0,2.0,998.0,613.0833333333334,25.25,0.0,1.0,1.0,0.0,0.0,0.0,8.67
2026-01-18,6.0,1.0,1273.0,642.2307692307693,25.615384615384617,0.0,3.0,2.0,0.0,0.0,0.0,8.67
2026-01-19,5.0,4.0,1820.0,782.1538461538462,23.384615384615383,0.0,1.0,2.0,1.0,0.0,0.0,8.67
2026-01-20,6.0,4.0,1820.0,678.8235294117648,22.529411764705884,0.0,1.0,3.0,1.0,8.33,2.776666666666667,7.67
2026-01-21,3.0,5.0,1820.0,640.7857142857143,20.642857142857142,0.0,1.0,1.0,1.0,8.67,5.666666666666667,0.0
2026-01-22,2.0,1.0,541.0,392.90909090909093,17.454545454545453,0.0,2.0,3.0,0.0,7.67,8.223333333333334,0.0
2026-01-23,6.0,2.0,881.0,450.0,14.272727272727273,0.0,0.0,2.0,0.0,0.0,5.446666666666666,0.0
2026-01-24,3.0,3.0,1184.0,570.7272727272727,16.545454545454547,0.0,0.0,2.0,0.0,0.0,2.5566666666666666,0.0
2026-01-25,7.0,3.0,1243.0,676.3125,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-26,4.0,3.0,1243.0,655.2857142857143,22.642857142857142,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2026-01-27,4.0,1.0,1243.0,616.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-28,3.0,1.0,856.0,498.27272727272725,19.545454545454547,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-01-29,3.0,0.0,856.0,569.4,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,5.0,1.0,1084.0,515.9090909090909,18.363636363636363,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-01-31,2.0,1.0,1084.0,513.3,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,3.0,2.0,1084.0,534.1,21.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,4.0,2.0,1027.0,480.1111111111111,24.88888888888889,0.0,22.0,20.0,2.0,0.0,0.0,0.0
2026-02-03,3.0,5.0,1027.0,484.1,25.9,0.0,17.0,35.0,4.0,0.0,0.0,0.0
2026-02-04,2.0,5.0,601.0,441.8888888888889,24.444444444444443,0.0,14.0,48.0,5.0,0.0,0.0,0.0
2026-02-05,4.0,6.0,856.0,519.6666666666666,22.77777777777778,0.0,13.0,40.0,4.0,0.0,0.0,0.0
2026-02-06,7.0,4.0,944.0,584.4615384615385,20.153846153846153,0.0,13.0,37.0,2.0,0.0,0.0,0.0
2026-02-07,3.0,3.0,944.0,586.4285714285714,23.142857142857142,0.0,0.0,24.0,1.0,0.0,0.0,0.0
2026-02-08,3.0,1.0,944.0,551.2307692307693,24.53846153846154,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-02-09,4.0,1.0,942.0,564.3,28.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
2026-02-10,3.0,1.0,942.0,518.8,21.6,0.0,2.0,4.0,0.0,0.0,0.0,0.0
2026-02-11,2.0,1.0,942.0,557.8888888888889,17.666666666666668,0.0,1.0,5.0,0.0,0.0,0.0,0.0
2026-02-12,3.0,0.0,727.0,474.25,13.125,0.0,3.0,5.0,0.0,0.0,0.0,0.0
2026-02-13,4.0,0.0,900.0,508.1111111111111,13.555555555555555,0.0,1.0,5.0,0.0,0.0,0.0,6.0
2026-02-14,4.0,0.0,900.0,513.7272727272727,17.90909090909091,0.0,1.0,5.0,0.0,0.0,0.0,6.0
2026-02-15,2.0,0.0,900.0,516.9,17.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0
2026-02-16,1.0,0.0,1056.0,596.0,20.285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-02-17,8.0,2.0,1556.0,748.5454545454545,28.545454545454547,0.0,2.0,1.0,0.0,6.0,2.0,0.0
2026-02-18,2.0,2.0,1556.0,719.7272727272727,30.181818181818183,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2026-02-19,9.0,2.0,1556.0,605.2631578947369,27.210526315789473,0.0,1.0,1.0,0.0,0.0,2.0,0.0
2026-02-20,1.0,0.0,1033.0,476.8333333333333,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-21,0.0,0.0,1033.0,504.7,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-22,0.0,0.0,408.0,408.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,1.0,0.0,828.0,828.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-24,3.0,0.0,828.0,653.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25,5.0,0.0,828.0,529.8888888888889,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,4.0,1.0,711.0,479.6666666666667,20.666666666666668,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-02-27,2.0,1.0,711.0,421.3636363636364,20.818181818181817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-02-28,2.0,1.0,711.0,434.375,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-01,1.0,0.0,702.0,398.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,6.0,0.0,702.0,425.6666666666667,25.88888888888889,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,5.0,0.0,662.0,408.1666666666667,24.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,3.0,0.0,1301.0,553.1428571428571,26.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,3.0,0.0,1301.0,562.3636363636364,26.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,2.0,0.0,1301.0,615.75,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-07,3.0,0.0,536.0,379.75,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-08,1.0,0.0,536.0,416.0,23.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,2.0,1.0,767.0,494.0,18.833333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,1.0,1.0,767.0,560.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,3.0,1.0,767.0,564.1666666666666,16.5,0.0,1.0,0.0,0.0,0.0,0.0,6.0
2026-03-12,2.0,0.0,598.0,479.6666666666667,20.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-03-13,1.0,0.0,783.0,516.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-03-14,3.0,0.0,783.0,485.6666666666667,26.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-03-15,9.0,0.0,783.0,445.0,18.307692307692307,0.0,0.0,1.0,0.0,6.0,2.0,0.0
2026-03-16,1.0,1.0,686.0,405.9230769230769,18.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
2026-03-17,3.0,2.0,728.0,423.0769230769231,18.846153846153847,0.0,1.0,2.0,0.0,0.0,2.0,5.67
2026-03-18,7.0,7.0,728.0,441.1818181818182,20.363636363636363,0.0,1.0,3.0,0.0,0.0,0.0,7.0
2026-03-19,3.0,7.0,731.0,459.38461538461536,21.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0
2026-03-20,3.0,6.0,731.0,418.9230769230769,17.923076923076923,0.0,0.0,2.0,0.0,0.0,0.0,7.0
2026-03-21,6.0,1.0,1095.0,471.0,23.666666666666668,0.0,0.0,1.0,0.0,5.67,1.89,6.67
2026-03-22,2.0,0.0,1095.0,477.54545454545456,22.636363636363637,0.0,0.0,0.0,0.0,7.0,4.223333333333334,6.33
2026-03-23,5.0,2.0,1095.0,505.7692307692308,27.846153846153847,0.0,2.0,0.0,0.0,6.67,6.446666666666666,0.0
2026-03-24,4.0,2.0,863.0,532.6363636363636,30.636363636363637,0.0,0.0,0.0,0.0,6.33,6.666666666666667,0.0
2026-03-25,1.0,2.0,863.0,526.2,32.0,0.0,2.0,0.0,0.0,0.0,4.333333333333333,0.0
2026-03-26,8.0,0.0,1208.0,536.7692307692307,24.153846153846153,0.0,0.0,0.0,0.0,0.0,2.11,0.0
2026-03-27,6.0,1.0,1208.0,479.26666666666665,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-28,3.0,1.0,1208.0,498.47058823529414,24.058823529411764,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-29,5.0,2.0,926.0,544.6428571428571,25.142857142857142,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2026-03-30,4.0,2.0,926.0,564.0,18.916666666666668,0.0,0.0,1.0,0.0,0.0,0.0,5.67
